0.000000, 0.400000, 0.400000
0.010000, 0.401586, 0.403999
0.020000, 0.403143, 0.407996
0.030000, 0.404671, 0.411991
0.040000, 0.406170, 0.415983
0.050000, 0.407640, 0.419972
0.060000, 0.409082, 0.423958
0.070000, 0.410494, 0.427940
0.080000, 0.411878, 0.431919
0.090000, 0.413233, 0.435893
0.100000, 0.414559, 0.439862
0.110000, 0.415857, 0.443827
0.120000, 0.417126, 0.447786
0.130000, 0.418367, 0.451741
0.140000, 0.419580, 0.455690
0.150000, 0.420764, 0.459633
0.160000, 0.421920, 0.463571
0.170000, 0.423048, 0.467503
0.180000, 0.424149, 0.471428
0.190000, 0.425221, 0.475347
0.200000, 0.426266, 0.479259
0.210000, 0.427284, 0.483165
0.220000, 0.428275, 0.487064
0.230000, 0.429238, 0.490957
0.240000, 0.430175, 0.494842
0.250000, 0.431085, 0.498720
0.260000, 0.431969, 0.502592
0.270000, 0.432827, 0.506456
0.280000, 0.433658, 0.510313
0.290000, 0.434464, 0.514162
0.300000, 0.435244, 0.518004
0.310000, 0.435998, 0.521839
0.320000, 0.436728, 0.525667
0.330000, 0.437432, 0.529487
0.340000, 0.438112, 0.533300
0.350000, 0.438768, 0.537105
0.360000, 0.439399, 0.540903
0.370000, 0.440006, 0.544694
0.380000, 0.440590, 0.548478
0.390000, 0.441150, 0.552254
0.400000, 0.441687, 0.556023
0.410000, 0.442201, 0.559785
0.420000, 0.442692, 0.563540
0.430000, 0.443161, 0.567288
0.440000, 0.443607, 0.571029
0.450000, 0.444032, 0.574764
0.460000, 0.444435, 0.578491
0.470000, 0.444816, 0.582212
0.480000, 0.445176, 0.585926
0.490000, 0.445516, 0.589634
0.500000, 0.445834, 0.593336
0.510000, 0.446133, 0.597031
0.520000, 0.446411, 0.600720
0.530000, 0.446669, 0.604404
0.540000, 0.446908, 0.608081
0.550000, 0.447127, 0.611753
0.560000, 0.447327, 0.615419
0.570000, 0.447508, 0.619080
0.580000, 0.447671, 0.622735
0.590000, 0.447815, 0.626386
0.600000, 0.447941, 0.630031
0.610000, 0.448050, 0.633671
0.620000, 0.448141, 0.637307
0.630000, 0.448214, 0.640939
0.640000, 0.448270, 0.644565
0.650000, 0.448309, 0.648188
0.660000, 0.448332, 0.651807
0.670000, 0.448338, 0.655422
0.680000, 0.448328, 0.659033
0.690000, 0.448302, 0.662640
0.700000, 0.448261, 0.666244
0.710000, 0.448204, 0.669845
0.720000, 0.448132, 0.673443
0.730000, 0.448044, 0.677038
0.740000, 0.447942, 0.680630
0.750000, 0.447825, 0.684220
0.760000, 0.447694, 0.687808
0.770000, 0.447549, 0.691393
0.780000, 0.447390, 0.694976
0.790000, 0.447217, 0.698558
0.800000, 0.447030, 0.702137
0.810000, 0.446830, 0.705716
0.820000, 0.446618, 0.709293
0.830000, 0.446392, 0.712869
0.840000, 0.446153, 0.716444
0.850000, 0.445902, 0.720018
0.860000, 0.445638, 0.723592
0.870000, 0.445363, 0.727165
0.880000, 0.445075, 0.730738
0.890000, 0.444776, 0.734311
0.900000, 0.444465, 0.737885
0.910000, 0.444142, 0.741458
0.920000, 0.443809, 0.745032
0.930000, 0.443464, 0.748606
0.940000, 0.443108, 0.752182
0.950000, 0.442742, 0.755758
0.960000, 0.442365, 0.759335
0.970000, 0.441977, 0.762914
0.980000, 0.441580, 0.766494
0.990000, 0.441172, 0.770076
1.000000, 0.440754, 0.773660
1.010000, 0.440326, 0.777245
1.020000, 0.439889, 0.780833
1.030000, 0.439442, 0.784423
1.040000, 0.438986, 0.788015
1.050000, 0.438521, 0.791610
1.060000, 0.438046, 0.795208
1.070000, 0.437563, 0.798809
1.080000, 0.437071, 0.802412
1.090000, 0.436570, 0.806019
1.100000, 0.436060, 0.809629
1.110000, 0.435542, 0.813243
1.120000, 0.435016, 0.816861
1.130000, 0.434482, 0.820482
1.140000, 0.433940, 0.824107
1.150000, 0.433389, 0.827736
1.160000, 0.432831, 0.831370
1.170000, 0.432265, 0.835007
1.180000, 0.431692, 0.838650
1.190000, 0.431111, 0.842297
1.200000, 0.430522, 0.845948
1.210000, 0.429927, 0.849605
1.220000, 0.429324, 0.853267
1.230000, 0.428714, 0.856933
1.240000, 0.428097, 0.860606
1.250000, 0.427474, 0.864283
1.260000, 0.426843, 0.867966
1.270000, 0.426206, 0.871655
1.280000, 0.425562, 0.875349
1.290000, 0.424912, 0.879050
1.300000, 0.424255, 0.882756
1.310000, 0.423593, 0.886469
1.320000, 0.422923, 0.890188
1.330000, 0.422248, 0.893913
1.340000, 0.421567, 0.897645
1.350000, 0.420879, 0.901383
1.360000, 0.420186, 0.905128
1.370000, 0.419487, 0.908880
1.380000, 0.418782, 0.912638
1.390000, 0.418072, 0.916404
1.400000, 0.417356, 0.920177
1.410000, 0.416634, 0.923957
1.420000, 0.415907, 0.927744
1.430000, 0.415175, 0.931539
1.440000, 0.414437, 0.935341
1.450000, 0.413694, 0.939151
1.460000, 0.412946, 0.942968
1.470000, 0.412193, 0.946793
1.480000, 0.411434, 0.950627
1.490000, 0.410671, 0.954468
1.500000, 0.409903, 0.958317
1.510000, 0.409129, 0.962174
1.520000, 0.408352, 0.966039
1.530000, 0.407569, 0.969913
1.540000, 0.406782, 0.973795
1.550000, 0.405990, 0.977685
1.560000, 0.405193, 0.981584
1.570000, 0.404392, 0.985492
1.580000, 0.403586, 0.989408
1.590000, 0.402776, 0.993332
1.600000, 0.401962, 0.997266
1.610000, 0.401143, 1.001209
1.620000, 0.400320, 1.005160
1.630000, 0.399493, 1.009120
1.640000, 0.398661, 1.013090
1.650000, 0.397826, 1.017068
1.660000, 0.396986, 1.021056
1.670000, 0.396143, 1.025053
1.680000, 0.395295, 1.029059
1.690000, 0.394443, 1.033074
1.700000, 0.393588, 1.037099
1.710000, 0.392728, 1.041134
1.720000, 0.391865, 1.045177
1.730000, 0.390998, 1.049231
1.740000, 0.390127, 1.053294
1.750000, 0.389253, 1.057366
1.760000, 0.388375, 1.061448
1.770000, 0.387493, 1.065540
1.780000, 0.386608, 1.069642
1.790000, 0.385719, 1.073754
1.800000, 0.384827, 1.077875
1.810000, 0.383931, 1.082006
1.820000, 0.383031, 1.086147
1.830000, 0.382129, 1.090298
1.840000, 0.381223, 1.094459
1.850000, 0.380313, 1.098630
1.860000, 0.379400, 1.102811
1.870000, 0.378484, 1.107003
1.880000, 0.377565, 1.111204
1.890000, 0.376643, 1.115415
1.900000, 0.375717, 1.119637
1.910000, 0.374788, 1.123868
1.920000, 0.373856, 1.128110
1.930000, 0.372921, 1.132362
1.940000, 0.371983, 1.136624
1.950000, 0.371042, 1.140897
1.960000, 0.370098, 1.145179
1.970000, 0.369151, 1.149472
1.980000, 0.368201, 1.153775
1.990000, 0.367249, 1.158089
2.000000, 0.366293, 1.162413
2.010000, 0.365335, 1.166747
2.020000, 0.364373, 1.171091
2.030000, 0.363409, 1.175446
2.040000, 0.362442, 1.179811
2.050000, 0.361473, 1.184186
2.060000, 0.360500, 1.188572
2.070000, 0.359526, 1.192968
2.080000, 0.358548, 1.197374
2.090000, 0.357568, 1.201791
2.100000, 0.356585, 1.206218
2.110000, 0.355600, 1.210655
2.120000, 0.354612, 1.215103
2.130000, 0.353621, 1.219561
2.140000, 0.352629, 1.224029
2.150000, 0.351633, 1.228507
2.160000, 0.350635, 1.232996
2.170000, 0.349635, 1.237495
2.180000, 0.348633, 1.242004
2.190000, 0.347628, 1.246523
2.200000, 0.346621, 1.251052
2.210000, 0.345611, 1.255592
2.220000, 0.344599, 1.260142
2.230000, 0.343585, 1.264702
2.240000, 0.342569, 1.269272
2.250000, 0.341551, 1.273852
2.260000, 0.340530, 1.278442
2.270000, 0.339507, 1.283042
2.280000, 0.338482, 1.287652
